Time (ms),Name,Value
52537,"Left speed","4914.2861328125"
52537,"Left speed","4914.2861328125"
52537,"PID output","0.8662518529296884"
52537,"PID output","0.8662518529296884"
52537,"Right speed","4908.57177734375"
52537,"Right speed","4908.57177734375"
52637,"PID output","0.8718181087890639"
52637,"PID output","0.8718181087890639"
52637,"Left speed","4845.71484375"
52637,"Left speed","4845.71484375"
52637,"Right speed","4822.85693359375"
52637,"Right speed","4822.85693359375"
52737,"PID output","0.9750417318359386"
52737,"PID output","0.9750417318359386"
52737,"Left speed","4657.1435546875"
52737,"Left speed","4657.1435546875"
52737,"Right speed","4634.287109375"
52737,"Right speed","4634.287109375"
52837,"Left speed","4525.71435546875"
52837,"Left speed","4525.71435546875"
52837,"Right speed","4514.28662109375"
52837,"Right speed","4514.28662109375"
52837,"PID output","0.9386294789062504"
52837,"PID output","0.9386294789062504"
52938,"Left speed","4594.2861328125"
52938,"Left speed","4594.2861328125"
52938,"Right speed","4611.4296875"
52938,"Right speed","4611.4296875"
52938,"PID output","0.8182316800781252"
52938,"PID output","0.8182316800781252"
53038,"Left speed","4782.857421875"
53038,"Left speed","4782.857421875"
53038,"Right speed","4794.2861328125"
53038,"Right speed","4794.2861328125"
53038,"PID output","0.89281467421875"
53038,"PID output","0.89281467421875"
53137,"PID output","0.8852494798828122"
53137,"PID output","0.8852494798828122"
53137,"Left speed","4857.1435546875"
53137,"Left speed","4857.1435546875"
53137,"Right speed","4874.28662109375"
53137,"Right speed","4874.28662109375"
53237,"PID output","0.8513540023437496"
53238,"PID output","0.8513540023437496"
53238,"Left speed","4908.5732421875"
53238,"Left speed","4908.5732421875"
53238,"Right speed","4920.0009765625"
53238,"Right speed","4920.0009765625"
53337,"Left speed","4931.4296875"
53338,"Left speed","4931.4296875"
53338,"Right speed","4937.1435546875"
53338,"Right speed","4937.1435546875"
53338,"PID output","0.8653083509765618"
53338,"PID output","0.8653083509765618"
53439,"Left speed","4937.1435546875"
53439,"Left speed","4937.1435546875"
53439,"Right speed","4942.8583984375"
53439,"Right speed","4942.8583984375"
53439,"PID output","0.8624518060546861"
53439,"PID output","0.8624518060546861"
53538,"Left speed","4937.1435546875"
53538,"Left speed","4937.1435546875"
53538,"Right speed","4937.14404296875"
53538,"Right speed","4937.14404296875"
53538,"PID output","0.8692859876953104"
53538,"PID output","0.8692859876953104"
53638,"PID output","0.8683151341796853"
53638,"PID output","0.8683151341796853"
